scientific_name,latitude,longitude,country,date,year,month,common_name
Rupicola peruvianus,5.455617,-75.965452,Colombia,2022-06-01,2022,6,Cock Of The Rock
Rupicola peruvianus,-0.242561,-77.830893,Ecuador,2022-07-01,2022,7,Cock Of The Rock
Rupicola peruvianus,1.608164,-77.2335015,Peru,2022-08-01,2022,8,Cock Of The Rock
Rupicola peruvianus,3.458889,-76.63611,Colombia,2022-09-01,2022,9,Cock Of The Rock
Rupicola peruvianus,1.115894,-76.439582,Colombia,2022-10-01,2022,10,Cock Of The Rock
Rupicola peruvianus,2.374947333333333,-74.5189555,Peru,2022-11-01,2022,11,Cock Of The Rock
Rupicola peruvianus,3.634000666666666,-72.598329,Peru,2022-12-01,2022,12,Cock Of The Rock
Rupicola peruvianus,4.893054,-73.234854,Colombia,2023-01-01,2023,1,Cock Of The Rock
Rupicola peruvianus,5.457555,-75.987898,Colombia,2023-02-01,2023,2,Cock Of The Rock
Rupicola peruvianus,0.073837,-78.659097,Ecuador,2023-03-01,2023,3,Cock Of The Rock
Rupicola peruvianus,5.472529,-75.989347,Colombia,2023-04-01,2023,4,Cock Of The Rock
Rupicola peruvianus,5.524014,-75.925248,Colombia,2023-05-01,2023,5,Cock Of The Rock
Rupicola peruvianus,0.00563,-78.559492,Ecuador,2023-06-01,2023,6,Cock Of The Rock
Rupicola peruvianus,-0.07166,-78.63195,Ecuador,2023-07-01,2023,7,Cock Of The Rock
Rupicola peruvianus,5.580201,-75.961955,Colombia,2023-08-01,2023,8,Cock Of The Rock
Rupicola peruvianus,0.083624,-78.628637,Ecuador,2023-09-01,2023,9,Cock Of The Rock
Rupicola peruvianus,-1.531008,-78.121033,Ecuador,2023-10-01,2023,10,Cock Of The Rock
Rupicola peruvianus,5.514645,-75.829377,Colombia,2023-11-01,2023,11,Cock Of The Rock
Rupicola peruvianus,0.613285,-77.164515,Colombia,2023-12-01,2023,12,Cock Of The Rock
Rupicola peruvianus,-0.023869,-77.446926,Ecuador,2024-01-01,2024,1,Cock Of The Rock
Rupicola peruvianus,0.20204,-78.461481,Ecuador,2024-02-01,2024,2,Cock Of The Rock
Rupicola peruvianus,3.403178,-76.732444,Colombia,2024-03-01,2024,3,Cock Of The Rock
Rupicola peruvianus,5.519306,-75.992832,Colombia,2024-04-01,2024,4,Cock Of The Rock
Rupicola peruvianus,3.391668,-76.687121,Colombia,2024-05-01,2024,5,Cock Of The Rock
Rupicola peruvianus,-6.159726,-77.821313,Peru,2024-06-01,2024,6,Cock Of The Rock
Rupicola peruvianus,-4.962168,-78.891786,Ecuador,2024-07-01,2024,7,Cock Of The Rock
Rupicola peruvianus,-0.1966634999999996,-76.30816999999999,Peru,2024-08-01,2024,8,Cock Of The Rock
Rupicola peruvianus,4.568841,-73.724554,Colombia,2024-09-01,2024,9,Cock Of The Rock
Rupicola peruvianus,5.592933,-75.65419,Colombia,2024-10-01,2024,10,Cock Of The Rock
Rupicola peruvianus,5.28751,-76.18525,Colombia,2024-11-01,2024,11,Cock Of The Rock
Rupicola peruvianus,0.039121,-78.625627,Ecuador,2024-12-01,2024,12,Cock Of The Rock
Rupicola peruvianus,-2.889168,-78.280022,Ecuador,2025-01-01,2025,1,Cock Of The Rock
Rupicola peruvianus,-5.671957,-77.70327,Peru,2025-02-01,2025,2,Cock Of The Rock
Rupicola peruvianus,-0.0376659999999997,-76.7624625,Peru,2025-03-01,2025,3,Cock Of The Rock
Rupicola peruvianus,5.596625,-75.821655,Colombia,2025-04-01,2025,4,Cock Of The Rock
Rupicola peruvianus,0.137733,-78.632866,Ecuador,2025-05-01,2025,5,Cock Of The Rock
Rupicola peruvianus,0.124694,-78.704122,Ecuador,2025-06-01,2025,6,Cock Of The Rock
Rupicola peruvianus,-0.179186,-78.680522,Ecuador,2025-07-01,2025,7,Cock Of The Rock
Rynchops niger,32.779017,-117.232494,United States of America,2022-01-01,2022,1,Black Skimmer
Rynchops niger,29.868883,-81.26812,United States of America,2022-02-01,2022,2,Black Skimmer
Rynchops niger,27.860302,-80.447274,United States of America,2022-03-01,2022,3,Black Skimmer
Rynchops niger,29.328803,-94.73375,United States of America,2022-04-01,2022,4,Black Skimmer
Rynchops niger,28.031235,-97.034953,United States of America,2022-05-01,2022,5,Black Skimmer
Rynchops niger,27.857779,-97.347458,United States of America,2022-06-01,2022,6,Black Skimmer
Rynchops niger,27.31898,-97.686122,United States of America,2022-07-01,2022,7,Black Skimmer
Rynchops niger,27.591204,-79.710168,Panama,2022-08-01,2022,8,Black Skimmer
Rynchops niger,27.863428,-97.336778,United States of America,2022-09-01,2022,9,Black Skimmer
Rynchops niger,32.694381,-79.890581,United States of America,2022-10-01,2022,10,Black Skimmer
Rynchops niger,27.834984,-97.046278,United States of America,2022-11-01,2022,11,Black Skimmer
Rynchops niger,27.468255,-82.699582,United States of America,2022-12-01,2022,12,Black Skimmer
Rynchops niger,32.024188,-80.841922,United States of America,2023-01-01,2023,1,Black Skimmer
Rynchops niger,26.800876,-80.033814,United States of America,2023-02-01,2023,2,Black Skimmer
Rynchops niger,26.905786,-82.349168,United States of America,2023-03-01,2023,3,Black Skimmer
Rynchops niger,32.026743,-80.845946,United States of America,2023-04-01,2023,4,Black Skimmer
Rynchops niger,26.905786,-82.349168,United States of America,2023-05-01,2023,5,Black Skimmer
Rynchops niger,27.890865,-80.737475,United States of America,2023-06-01,2023,6,Black Skimmer
Rynchops niger,26.137465,-97.174287,United States of America,2023-07-01,2023,7,Black Skimmer
Rynchops niger,39.019867,-74.791122,United States of America,2023-08-01,2023,8,Black Skimmer
Rynchops niger,29.181193,-90.07027,United States of America,2023-09-01,2023,9,Black Skimmer
Rynchops niger,28.5749975,-71.273758,Chile,2023-10-01,2023,10,Black Skimmer
Rynchops niger,27.968802,-82.574128,United States of America,2023-11-01,2023,11,Black Skimmer
Rynchops niger,32.765825,-102.410978,Brazil,2023-12-01,2023,12,Black Skimmer
Rynchops niger,37.562848,-122.247828,United States of America,2024-01-01,2024,1,Black Skimmer
Rynchops niger,30.700936,-81.426188,United States of America,2024-02-01,2024,2,Black Skimmer
Rynchops niger,28.318187,-80.610065,United States of America,2024-03-01,2024,3,Black Skimmer
Rynchops niger,29.367959,-94.732755,United States of America,2024-04-01,2024,4,Black Skimmer
Rynchops niger,36.812029,-121.78863,United States of America,2024-05-01,2024,5,Black Skimmer
Rynchops niger,34.027264,-83.381799,United States of America,2024-06-01,2024,6,Black Skimmer
Rynchops niger,32.756363,-117.242242,United States of America,2024-07-01,2024,7,Black Skimmer
Rynchops niger,39.032574,-74.773384,United States of America,2024-08-01,2024,8,Black Skimmer
Rynchops niger,38.929325,-74.930179,United States of America,2024-09-01,2024,9,Black Skimmer
Rynchops niger,32.573225,-80.148951,United States of America,2024-10-01,2024,10,Black Skimmer
Rynchops niger,33.47022,-79.095404,United States of America,2024-11-01,2024,11,Black Skimmer
Rynchops niger,32.399635,-80.421852,United States of America,2024-12-01,2024,12,Black Skimmer
Rynchops niger,25.9269,-81.731078,United States of America,2025-01-01,2025,1,Black Skimmer
Rynchops niger,27.098768,-82.460243,United States of America,2025-02-01,2025,2,Black Skimmer
Rynchops niger,37.541317,-122.230112,United States of America,2025-03-01,2025,3,Black Skimmer
Rynchops niger,26.805973,-80.038618,United States of America,2025-04-01,2025,4,Black Skimmer
Rynchops niger,32.768692,-117.249523,United States of America,2025-05-01,2025,5,Black Skimmer
Rynchops niger,39.45816,-74.433121,United States of America,2025-06-01,2025,6,Black Skimmer
Sarcoramphus papa,8.556431,-83.388596,Costa Rica,2022-01-01,2022,1,King Vulture
Sarcoramphus papa,-14.269962,-67.750533,Bolivia (Plurinational State of),2022-02-01,2022,2,King Vulture
Sarcoramphus papa,16.909626,-90.979296,Mexico,2022-03-01,2022,3,King Vulture
Sarcoramphus papa,13.6367065,-52.56633,Brazil,2022-04-01,2022,4,King Vulture
Sarcoramphus papa,10.363787,-84.790206,Costa Rica,2022-05-01,2022,5,King Vulture
Sarcoramphus papa,18.619852,-89.204823,Mexico,2022-06-01,2022,6,King Vulture
Sarcoramphus papa,16.87254,-90.890657,Mexico,2022-07-01,2022,7,King Vulture
Sarcoramphus papa,11.104108,-84.101286,Nicaragua,2022-08-01,2022,8,King Vulture
Sarcoramphus papa,-21.277925,-56.358478,Brazil,2022-09-01,2022,9,King Vulture
Sarcoramphus papa,9.23056,-82.386957,Panama,2022-10-01,2022,10,King Vulture
Sarcoramphus papa,6.004086,-75.150779,Colombia,2022-11-01,2022,11,King Vulture
Sarcoramphus papa,-3.123927,-47.655301,Brazil,2022-12-01,2022,12,King Vulture
Sarcoramphus papa,3.779074,-49.570373,Brazil,2023-01-01,2023,1,King Vulture
Sarcoramphus papa,10.682075,-84.205376,Costa Rica,2023-02-01,2023,2,King Vulture
Sarcoramphus papa,-18.634165,-46.664981,Brazil,2023-03-01,2023,3,King Vulture
Sarcoramphus papa,15.730023,-86.747835,Honduras,2023-04-01,2023,4,King Vulture
Sarcoramphus papa,9.131148,-79.725554,Panama,2023-05-01,2023,5,King Vulture
Sarcoramphus papa,4.253907,-52.534711,French Guiana,2023-06-01,2023,6,King Vulture
Sarcoramphus papa,-4.307293,-73.219108,Peru,2023-07-01,2023,7,King Vulture
Sarcoramphus papa,9.493722,-84.047158,Costa Rica,2023-08-01,2023,8,King Vulture
Sarcoramphus papa,10.688263,-84.179916,Costa Rica,2023-09-01,2023,9,King Vulture
Sarcoramphus papa,9.139822,-83.70292,Costa Rica,2023-10-01,2023,10,King Vulture
Sarcoramphus papa,-20.024946,-84.20659,Brazil,2023-11-01,2023,11,King Vulture
Sarcoramphus papa,10.437867,-84.71026,Costa Rica,2023-12-01,2023,12,King Vulture
Sarcoramphus papa,5.926997,-74.810428,Colombia,2024-01-01,2024,1,King Vulture
Sarcoramphus papa,-18.855833,-79.495485,Brazil,2024-02-01,2024,2,King Vulture
Sarcoramphus papa,10.68677,-84.180542,Costa Rica,2024-03-01,2024,3,King Vulture
Sarcoramphus papa,8.313326,-77.786673,Panama,2024-04-01,2024,4,King Vulture
Sarcoramphus papa,17.823432,-89.487344,Mexico,2024-05-01,2024,5,King Vulture
Sarcoramphus papa,-12.051973,-69.53034,Peru,2024-06-01,2024,6,King Vulture
Sarcoramphus papa,8.309603,-77.795913,Panama,2024-07-01,2024,7,King Vulture
Sarcoramphus papa,8.389798,-77.871369,Panama,2024-08-01,2024,8,King Vulture
Sarcoramphus papa,-2.623234,-60.943139,Brazil,2024-09-01,2024,9,King Vulture
Sarcoramphus papa,8.955189,-78.467691,Panama,2024-10-01,2024,10,King Vulture
Sarcoramphus papa,10.501975,-84.693567,Costa Rica,2024-11-01,2024,11,King Vulture
Sarcoramphus papa,17.832931,-89.213029,Mexico,2024-12-01,2024,12,King Vulture
Sarcoramphus papa,9.390245,-84.14738,Costa Rica,2025-01-01,2025,1,King Vulture
Sarcoramphus papa,-0.670667,-76.397917,Ecuador,2025-02-01,2025,2,King Vulture
Sarcoramphus papa,10.148206,-83.489351,Costa Rica,2025-03-01,2025,3,King Vulture
Sarcoramphus papa,8.313993,-77.770913,Panama,2025-04-01,2025,4,King Vulture
Sarcoramphus papa,12.2849835,-65.833627,Argentina,2025-05-01,2025,5,King Vulture
Sarcoramphus papa,16.255974,-90.862053,Mexico,2025-06-01,2025,6,King Vulture
Sarcoramphus papa,10.327692,-84.078155,Costa Rica,2025-07-01,2025,7,King Vulture
Sarkidiornis melanotos,0.375417,37.624583,Kenya,2022-01-01,2022,1,Knob Billed Duck
Sarkidiornis melanotos,14.643559,104.450574,Thailand,2022-02-01,2022,2,Knob Billed Duck
Sarkidiornis melanotos,-23.957917,27.207917,South Africa,2022-03-01,2022,3,Knob Billed Duck
Sarkidiornis melanotos,-1.957917,36.124583,Kenya,2022-04-01,2022,4,Knob Billed Duck
Sarkidiornis melanotos,11.574209,37.361353,Ethiopia,2022-05-01,2022,5,Knob Billed Duck
Sarkidiornis melanotos,-3.207917,39.874583,Kenya,2022-06-01,2022,6,Knob Billed Duck
Sarkidiornis melanotos,-3.29125,39.957917,Kenya,2022-07-01,2022,7,Knob Billed Duck
Sarkidiornis melanotos,7.761331,100.369415,Thailand,2022-08-01,2022,8,Knob Billed Duck
Sarkidiornis melanotos,-16.54388,35.093641,Malawi,2022-09-01,2022,9,Knob Billed Duck
Sarkidiornis melanotos,-1.271601,37.553354,Kenya,2022-10-01,2022,10,Knob Billed Duck
Sarkidiornis melanotos,-18.052236,20.886689,Namibia,2022-11-01,2022,11,Knob Billed Duck
Sarkidiornis melanotos,-24.594019,31.61967,South Africa,2022-12-01,2022,12,Knob Billed Duck
Sarkidiornis melanotos,21.762148,70.040282,India,2023-01-01,2023,1,Knob Billed Duck
Sarkidiornis melanotos,51.2298,4.34274,Belgium,2023-02-01,2023,2,Knob Billed Duck
Sarkidiornis melanotos,51.35194,4.83337,Belgium,2023-03-01,2023,3,Knob Billed Duck
Sarkidiornis melanotos,-26.33734,28.51546,South Africa,2023-04-01,2023,4,Knob Billed Duck
Sarkidiornis melanotos,50.78941,4.64137,Belgium,2023-05-01,2023,5,Knob Billed Duck
Sarkidiornis melanotos,51.13905,4.311,Belgium,2023-06-01,2023,6,Knob Billed Duck
Sarkidiornis melanotos,23.077277,72.422856,India,2023-07-01,2023,7,Knob Billed Duck
Sarkidiornis melanotos,22.33573,72.616751,India,2023-08-01,2023,8,Knob Billed Duck
Sarkidiornis melanotos,9.869841,76.579154,India,2023-09-01,2023,9,Knob Billed Duck
Sarkidiornis melanotos,28.474315,77.50399,India,2023-10-01,2023,10,Knob Billed Duck
Sarkidiornis melanotos,28.338742,77.619216,India,2023-11-01,2023,11,Knob Billed Duck
Sarkidiornis melanotos,28.338742,77.619216,India,2023-12-01,2023,12,Knob Billed Duck
Sarkidiornis melanotos,8.423162,77.606297,India,2024-01-01,2024,1,Knob Billed Duck
Sarkidiornis melanotos,22.581326,88.28413,India,2024-02-01,2024,2,Knob Billed Duck
Sarkidiornis melanotos,15.686479,100.219277,Thailand,2024-03-01,2024,3,Knob Billed Duck
Sarkidiornis melanotos,50.91102,5.71147,Belgium,2024-04-01,2024,4,Knob Billed Duck
Sarkidiornis melanotos,12.743926,10.671121,Nigeria,2024-05-01,2024,5,Knob Billed Duck
Sarkidiornis melanotos,-21.939708,27.851437,Botswana,2024-06-01,2024,6,Knob Billed Duck
Sarkidiornis melanotos,-26.6865,27.8923,South Africa,2024-07-01,2024,7,Knob Billed Duck
Sarkidiornis melanotos,13.549242,-15.585864,Gambia,2024-08-01,2024,8,Knob Billed Duck
Sarkidiornis melanotos,-3.980848,37.889255,"Tanzania, United Republic of",2024-09-01,2024,9,Knob Billed Duck
Sarkidiornis melanotos,28.461257,76.890369,India,2024-10-01,2024,10,Knob Billed Duck
Sarkidiornis melanotos,28.338742,77.619216,India,2024-11-01,2024,11,Knob Billed Duck
Sarkidiornis melanotos,22.169167,73.502222,India,2024-12-01,2024,12,Knob Billed Duck
Sarkidiornis melanotos,50.83978,3.31803,Belgium,2025-01-01,2025,1,Knob Billed Duck
Sarkidiornis melanotos,-24.272639,31.586893,South Africa,2025-02-01,2025,2,Knob Billed Duck
Sarkidiornis melanotos,-24.619922,31.794642,South Africa,2025-03-01,2025,3,Knob Billed Duck
Sarkidiornis melanotos,-25.124583,28.04125,South Africa,2025-04-01,2025,4,Knob Billed Duck
Sarkidiornis melanotos,-21.277,31.962,Zimbabwe,2025-05-01,2025,5,Knob Billed Duck
Sarkidiornis melanotos,24.582688,73.681488,India,2025-06-01,2025,6,Knob Billed Duck
Sarkidiornis melanotos,8.572333,77.472873,India,2025-07-01,2025,7,Knob Billed Duck
Sayornis saya,33.969195,-118.418898,United States of America,2022-01-01,2022,1,Says Phoebe
Sayornis saya,37.447168,-121.847809,United States of America,2022-02-01,2022,2,Says Phoebe
Sayornis saya,33.547198,-111.646382,United States of America,2022-03-01,2022,3,Says Phoebe
Sayornis saya,34.984225,-119.186649,United States of America,2022-04-01,2022,4,Says Phoebe
Sayornis saya,33.974585,-117.411307,United States of America,2022-05-01,2022,5,Says Phoebe
Sayornis saya,39.6806,-104.825,United States of America,2022-06-01,2022,6,Says Phoebe
Sayornis saya,33.037198,-116.950665,United States of America,2022-07-01,2022,7,Says Phoebe
Sayornis saya,39.696097,-104.935897,United States of America,2022-08-01,2022,8,Says Phoebe
Sayornis saya,40.78193,-112.014797,United States of America,2022-09-01,2022,9,Says Phoebe
Sayornis saya,38.529757,-121.589943,United States of America,2022-10-01,2022,10,Says Phoebe
Sayornis saya,32.826006,-116.996211,United States of America,2022-11-01,2022,11,Says Phoebe
Sayornis saya,38.216528,-120.931577,United States of America,2022-12-01,2022,12,Says Phoebe
Sayornis saya,33.902114,-117.313575,United States of America,2023-01-01,2023,1,Says Phoebe
Sayornis saya,33.782059,-117.766288,United States of America,2023-02-01,2023,2,Says Phoebe
Sayornis saya,32.619305,-111.533855,United States of America,2023-03-01,2023,3,Says Phoebe
Sayornis saya,30.492368,-109.107923,United States of America,2023-04-01,2023,4,Says Phoebe
Sayornis saya,34.978614,-106.681991,United States of America,2023-05-01,2023,5,Says Phoebe
Sayornis saya,31.903245,-110.99893,United States of America,2023-06-01,2023,6,Says Phoebe
Sayornis saya,32.84273,-105.566497,United States of America,2023-07-01,2023,7,Says Phoebe
Sayornis saya,40.545164,-109.638197,United States of America,2023-08-01,2023,8,Says Phoebe
Sayornis saya,39.551681,-121.837375,United States of America,2023-09-01,2023,9,Says Phoebe
Sayornis saya,32.818646,-117.083339,United States of America,2023-10-01,2023,10,Says Phoebe
Sayornis saya,33.294722,-107.183919,United States of America,2023-11-01,2023,11,Says Phoebe
Sayornis saya,37.311861,-121.704593,United States of America,2023-12-01,2023,12,Says Phoebe
Sayornis saya,33.993706,-118.075872,United States of America,2024-01-01,2024,1,Says Phoebe
Sayornis saya,33.607507,-112.162002,United States of America,2024-02-01,2024,2,Says Phoebe
Sayornis saya,31.796413,-111.014847,United States of America,2024-03-01,2024,3,Says Phoebe
Sayornis saya,34.3126395,-119.464546,Canada,2024-04-01,2024,4,Says Phoebe
Sayornis saya,36.828866,-114.066562,United States of America,2024-05-01,2024,5,Says Phoebe
Sayornis saya,34.134408,-116.32663,United States of America,2024-06-01,2024,6,Says Phoebe
Sayornis saya,36.86191,-111.37433,United States of America,2024-07-01,2024,7,Says Phoebe
Sayornis saya,39.998567,-105.283783,United States of America,2024-08-01,2024,8,Says Phoebe
Sayornis saya,36.116173,-114.835715,United States of America,2024-09-01,2024,9,Says Phoebe
Sayornis saya,39.154448,-122.13387,United States of America,2024-10-01,2024,10,Says Phoebe
Sayornis saya,32.849078,-117.017188,United States of America,2024-11-01,2024,11,Says Phoebe
Sayornis saya,38.019408,-122.220783,United States of America,2024-12-01,2024,12,Says Phoebe
Sayornis saya,31.805391,-113.002852,United States of America,2025-01-01,2025,1,Says Phoebe
Sayornis saya,35.134759,-119.837513,United States of America,2025-02-01,2025,2,Says Phoebe
Sayornis saya,33.778328,-118.304995,United States of America,2025-03-01,2025,3,Says Phoebe
Sayornis saya,34.129776,-117.775812,United States of America,2025-04-01,2025,4,Says Phoebe
Sayornis saya,32.791983,-117.044668,United States of America,2025-05-01,2025,5,Says Phoebe
Sayornis saya,31.765734,-111.034354,United States of America,2025-06-01,2025,6,Says Phoebe
Sayornis saya,35.081172,-106.667822,United States of America,2025-07-01,2025,7,Says Phoebe
Scelorchilus rubecula,-42.777815,-71.731956,Argentina,2022-01-01,2022,1,Chucao Tapaculo
Scelorchilus rubecula,-41.58262,-72.611857,Chile,2022-02-01,2022,2,Chucao Tapaculo
Scelorchilus rubecula,-42.7693,-73.980959,Chile,2022-03-01,2022,3,Chucao Tapaculo
Scelorchilus rubecula,-43.113356,-73.632273,Chile,2022-04-01,2022,4,Chucao Tapaculo
Scelorchilus rubecula,-42.751842,-73.963745,Chile,2022-05-01,2022,5,Chucao Tapaculo
Scelorchilus rubecula,-42.720949,-72.592536,Chile,2022-06-01,2022,6,Chucao Tapaculo
Scelorchilus rubecula,-41.39567,-73.460976,Chile,2022-07-01,2022,7,Chucao Tapaculo
Scelorchilus rubecula,-39.773785,-73.3152,Chile,2022-08-01,2022,8,Chucao Tapaculo
Scelorchilus rubecula,-38.622285,-72.213951,Chile,2022-09-01,2022,9,Chucao Tapaculo
Scelorchilus rubecula,-43.00302,-72.52417,Chile,2022-10-01,2022,10,Chucao Tapaculo
Scelorchilus rubecula,-36.745333,-72.94627,Chile,2022-11-01,2022,11,Chucao Tapaculo
Scelorchilus rubecula,-39.395839,-73.219709,Chile,2022-12-01,2022,12,Chucao Tapaculo
Scelorchilus rubecula,-45.464335,-72.823342,Chile,2023-01-01,2023,1,Chucao Tapaculo
Scelorchilus rubecula,-40.752521,-73.773799,Chile,2023-02-01,2023,2,Chucao Tapaculo
Scelorchilus rubecula,-41.053768,-71.552925,Argentina,2023-03-01,2023,3,Chucao Tapaculo
Scelorchilus rubecula,-41.134614,-72.401083,Chile,2023-04-01,2023,4,Chucao Tapaculo
Scelorchilus rubecula,-38.621979,-72.214639,Chile,2023-05-01,2023,5,Chucao Tapaculo
Scelorchilus rubecula,-39.698749,-73.297549,Chile,2023-06-01,2023,6,Chucao Tapaculo
Scelorchilus rubecula,-42.78318,-72.830986,Chile,2023-07-01,2023,7,Chucao Tapaculo
Scelorchilus rubecula,-45.407556,-72.626546,Chile,2023-08-01,2023,8,Chucao Tapaculo
Scelorchilus rubecula,-39.8497,-73.3016,Chile,2023-09-01,2023,9,Chucao Tapaculo
Scelorchilus rubecula,-47.198144,-72.448304,Chile,2023-10-01,2023,10,Chucao Tapaculo
Scelorchilus rubecula,-42.355783,-72.395145,Chile,2023-11-01,2023,11,Chucao Tapaculo
Scelorchilus rubecula,-41.920247,-73.905659,Chile,2023-12-01,2023,12,Chucao Tapaculo
Scelorchilus rubecula,-42.493003,-72.350595,Chile,2024-01-01,2024,1,Chucao Tapaculo
Scelorchilus rubecula,-41.135526,-71.465495,Argentina,2024-02-01,2024,2,Chucao Tapaculo
Scelorchilus rubecula,-38.4776,-71.5486,Chile,2024-03-01,2024,3,Chucao Tapaculo
Scelorchilus rubecula,-46.50903,-73.16098,Chile,2024-04-01,2024,4,Chucao Tapaculo
Scelorchilus rubecula,-45.468855,-72.732872,Chile,2024-05-01,2024,5,Chucao Tapaculo
Scelorchilus rubecula,-39.279678,-71.861034,Chile,2024-06-01,2024,6,Chucao Tapaculo
Scelorchilus rubecula,-44.759058,-72.620655,Chile,2024-07-01,2024,7,Chucao Tapaculo
Scelorchilus rubecula,-36.152045,-72.713723,Chile,2024-08-01,2024,8,Chucao Tapaculo
Scelorchilus rubecula,-38.65386,-71.836807,Chile,2024-09-01,2024,9,Chucao Tapaculo
Scelorchilus rubecula,-40.673446,-72.168239,Chile,2024-10-01,2024,10,Chucao Tapaculo
Scelorchilus rubecula,-41.508802,-72.619998,Chile,2024-11-01,2024,11,Chucao Tapaculo
Scelorchilus rubecula,-47.240974,-72.521018,Chile,2024-12-01,2024,12,Chucao Tapaculo
Scelorchilus rubecula,-44.302885,-72.826679,Chile,2025-01-01,2025,1,Chucao Tapaculo
Scelorchilus rubecula,-42.8903,-71.605117,Argentina,2025-02-01,2025,2,Chucao Tapaculo
Scelorchilus rubecula,-39.697278,-73.306237,Chile,2025-03-01,2025,3,Chucao Tapaculo
Scelorchilus rubecula,-40.029953,-71.952783,Chile,2025-04-01,2025,4,Chucao Tapaculo
Scelorchilus rubecula,-39.694082,-73.315825,Chile,2025-06-01,2025,6,Chucao Tapaculo
Scelorchilus rubecula,-41.441799,-72.933326,Chile,2025-07-01,2025,7,Chucao Tapaculo
Scopus umbretta,-25.14442,27.81941,South Africa,2022-01-01,2022,1,Hamerkop
Scopus umbretta,-22.562485,17.062941,Namibia,2022-02-01,2022,2,Hamerkop
Scopus umbretta,-23.295117,31.52909,South Africa,2022-03-01,2022,3,Hamerkop
Scopus umbretta,-0.79125,36.29125,Kenya,2022-04-01,2022,4,Hamerkop
Scopus umbretta,-25.884383,28.295968,South Africa,2022-05-01,2022,5,Hamerkop
Scopus umbretta,-0.374583,34.624583,Kenya,2022-06-01,2022,6,Hamerkop
Scopus umbretta,0.53157,35.91607,Kenya,2022-07-01,2022,7,Hamerkop
Scopus umbretta,-2.231514,30.112735,Rwanda,2022-08-01,2022,8,Hamerkop
Scopus umbretta,-29.423592,31.258038,South Africa,2022-09-01,2022,9,Hamerkop
Scopus umbretta,3.72505,33.709938,Uganda,2022-10-01,2022,10,Hamerkop
Scopus umbretta,-25.757335,32.729539,Mozambique,2022-11-01,2022,11,Hamerkop
Scopus umbretta,-30.281037,30.74809,South Africa,2022-12-01,2022,12,Hamerkop
Scopus umbretta,13.005654,33.585199,Senegal,2023-01-01,2023,1,Hamerkop
Scopus umbretta,-0.766933,36.422308,Kenya,2023-02-01,2023,2,Hamerkop
Scopus umbretta,0.063684,32.478515,Uganda,2023-03-01,2023,3,Hamerkop
Scopus umbretta,-34.280529,19.184435,South Africa,2023-04-01,2023,4,Hamerkop
Scopus umbretta,-25.925631,28.070803,South Africa,2023-05-01,2023,5,Hamerkop
Scopus umbretta,-25.904478,28.309906,South Africa,2023-06-01,2023,6,Hamerkop
Scopus umbretta,-1.482132,35.129989,Kenya,2023-07-01,2023,7,Hamerkop
Scopus umbretta,-25.531103,28.384406,South Africa,2023-08-01,2023,8,Hamerkop
Scopus umbretta,-11.456164,34.051581,Malawi,2023-09-01,2023,9,Hamerkop
Scopus umbretta,-17.883589,25.830094,Zambia,2023-10-01,2023,10,Hamerkop
Scopus umbretta,-27.636135,32.58252,South Africa,2023-11-01,2023,11,Hamerkop
Scopus umbretta,-30.217918,30.782634,South Africa,2023-12-01,2023,12,Hamerkop
Scopus umbretta,13.455272,33.5523225,Gambia,2024-01-01,2024,1,Hamerkop
Scopus umbretta,-0.889881,36.322011,Kenya,2024-02-01,2024,2,Hamerkop
Scopus umbretta,11.115331,33.5371645,Benin,2024-03-01,2024,3,Hamerkop
Scopus umbretta,-30.28049,30.752318,South Africa,2024-04-01,2024,4,Hamerkop
Scopus umbretta,-30.28236,30.754463,South Africa,2024-05-01,2024,5,Hamerkop
Scopus umbretta,-0.12138,34.745005,Kenya,2024-06-01,2024,6,Hamerkop
Scopus umbretta,-19.837464,46.834921,Madagascar,2024-07-01,2024,7,Hamerkop
Scopus umbretta,-30.216843,30.068474,South Africa,2024-08-01,2024,8,Hamerkop
Scopus umbretta,-17.924217,25.848513,Zimbabwe,2024-09-01,2024,9,Hamerkop
Scopus umbretta,-33.459942,21.061137,South Africa,2024-10-01,2024,10,Hamerkop
Scopus umbretta,-33.840195,18.793731,South Africa,2024-11-01,2024,11,Hamerkop
Scopus umbretta,13.461714,19.7256638,Gambia,2024-12-01,2024,12,Hamerkop
Scopus umbretta,13.19355,20.6575966,Gambia,2025-01-01,2025,1,Hamerkop
Scopus umbretta,13.191332,21.5895294,Gambia,2025-02-01,2025,2,Hamerkop
Scopus umbretta,12.399406,22.5214622,Burkina Faso,2025-03-01,2025,3,Hamerkop
Scopus umbretta,-19.979219,23.453395,Botswana,2025-04-01,2025,4,Hamerkop
Scopus umbretta,-30.806528,30.404169,South Africa,2025-05-01,2025,5,Hamerkop
Scopus umbretta,-1.382463,36.841008,Kenya,2025-06-01,2025,6,Hamerkop
Scopus umbretta,-0.595701,30.939342,Uganda,2025-07-01,2025,7,Hamerkop
Seiurus aurocapilla,19.537499,-96.863646,Mexico,2022-01-01,2022,1,Ovenbird
Seiurus aurocapilla,13.445988,-89.210802,El Salvador,2022-02-01,2022,2,Ovenbird
Seiurus aurocapilla,27.218771,-81.842958,United States of America,2022-03-01,2022,3,Ovenbird
